nombre_sensor,fecha_hora,valor_medicion
TEMP_SUELO_01,2026-05-08 17:00:00+00:00,14.8
TEMP_SUELO_02,2026-05-08 17:00:00+00:00,15.13
HUM_AMB_2M,2026-05-08 16:00:00+00:00,69.14
HUM_AMB_40CM,2026-05-08 16:00:00+00:00,59.18
HUM_SUELO_01,2026-05-08 16:00:00+00:00,60.0
HUM_SUELO_02,2026-05-08 16:00:00+00:00,51.0
HUM_SUELO_03,2026-05-08 16:00:00+00:00,57.96
HUM_SUELO_04,2026-05-08 16:00:00+00:00,57.96
LUZ,2026-05-08 16:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-08 16:00:00+00:00,26.75
TEMP_AMB_40CM,2026-05-08 16:00:00+00:00,29.1
TEMP_SUELO_01,2026-05-08 16:00:00+00:00,14.1
TEMP_SUELO_02,2026-05-08 16:00:00+00:00,14.46
HUM_AMB_2M,2026-05-08 15:00:00+00:00,66.4
HUM_AMB_40CM,2026-05-08 15:00:00+00:00,59.73
HUM_SUELO_01,2026-05-08 15:00:00+00:00,59.32
HUM_SUELO_02,2026-05-08 15:00:00+00:00,50.76
HUM_SUELO_03,2026-05-08 15:00:00+00:00,57.48
HUM_SUELO_04,2026-05-08 15:00:00+00:00,57.28
LUZ,2026-05-08 15:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-08 15:00:00+00:00,29.44
TEMP_AMB_40CM,2026-05-08 15:00:00+00:00,30.8
TEMP_SUELO_01,2026-05-08 15:00:00+00:00,13.09
TEMP_SUELO_02,2026-05-08 15:00:00+00:00,13.42
HUM_AMB_2M,2026-05-08 14:00:00+00:00,63.93
HUM_AMB_40CM,2026-05-08 14:00:00+00:00,58.9
HUM_SUELO_01,2026-05-08 14:00:00+00:00,57.88
HUM_SUELO_02,2026-05-08 14:00:00+00:00,48.96
HUM_SUELO_03,2026-05-08 14:00:00+00:00,55.85
HUM_SUELO_04,2026-05-08 14:00:00+00:00,55.65
LUZ,2026-05-08 14:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-08 14:00:00+00:00,30.6
TEMP_AMB_40CM,2026-05-08 14:00:00+00:00,31.67
TEMP_SUELO_01,2026-05-08 14:00:00+00:00,11.93
TEMP_SUELO_02,2026-05-08 14:00:00+00:00,12.1
HUM_AMB_2M,2026-05-08 13:00:00+00:00,64.45
HUM_AMB_40CM,2026-05-08 13:00:00+00:00,61.48
HUM_SUELO_01,2026-05-08 13:00:00+00:00,56.64
HUM_SUELO_02,2026-05-08 13:00:00+00:00,47.64
HUM_SUELO_03,2026-05-08 13:00:00+00:00,54.72
HUM_SUELO_04,2026-05-08 13:00:00+00:00,54.52
LUZ,2026-05-08 13:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-08 13:00:00+00:00,28.98
TEMP_AMB_40CM,2026-05-08 13:00:00+00:00,29.41
TEMP_SUELO_01,2026-05-08 13:00:00+00:00,10.84
TEMP_SUELO_02,2026-05-08 13:00:00+00:00,10.78
HUM_AMB_2M,2026-05-08 12:00:00+00:00,67.82
HUM_AMB_40CM,2026-05-08 12:00:00+00:00,68.8
HUM_SUELO_01,2026-05-08 12:00:00+00:00,55.16
HUM_SUELO_02,2026-05-08 12:00:00+00:00,46.24
HUM_SUELO_03,2026-05-08 12:00:00+00:00,53.2
HUM_SUELO_04,2026-05-08 12:00:00+00:00,52.92
LUZ,2026-05-08 12:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-08 12:00:00+00:00,25.37
TEMP_AMB_40CM,2026-05-08 12:00:00+00:00,25.21
TEMP_SUELO_01,2026-05-08 12:00:00+00:00,10.17
TEMP_SUELO_02,2026-05-08 12:00:00+00:00,9.56
HUM_AMB_2M,2026-05-08 11:00:00+00:00,74.36
HUM_AMB_40CM,2026-05-08 11:00:00+00:00,82.31
HUM_SUELO_01,2026-05-08 11:00:00+00:00,54.2
HUM_SUELO_02,2026-05-08 11:00:00+00:00,45.6
HUM_SUELO_03,2026-05-08 11:00:00+00:00,52.04
HUM_SUELO_04,2026-05-08 11:00:00+00:00,52.0
LUZ,2026-05-08 11:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-08 11:00:00+00:00,19.33
TEMP_AMB_40CM,2026-05-08 11:00:00+00:00,18.82
TEMP_SUELO_01,2026-05-08 11:00:00+00:00,9.76
TEMP_SUELO_02,2026-05-08 11:00:00+00:00,8.73
HUM_AMB_2M,2026-05-08 10:00:00+00:00,89.51
HUM_AMB_40CM,2026-05-08 10:00:00+00:00,92.1
HUM_SUELO_01,2026-05-08 10:00:00+00:00,54.04
HUM_SUELO_02,2026-05-08 10:00:00+00:00,45.16
HUM_SUELO_03,2026-05-08 10:00:00+00:00,51.88
HUM_SUELO_04,2026-05-08 10:00:00+00:00,51.68
LUZ,2026-05-08 10:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-08 10:00:00+00:00,11.69
TEMP_AMB_40CM,2026-05-08 10:00:00+00:00,11.06
TEMP_SUELO_01,2026-05-08 10:00:00+00:00,9.66
TEMP_SUELO_02,2026-05-08 10:00:00+00:00,8.17
HUM_AMB_2M,2026-05-08 09:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-08 09:00:00+00:00,96.25
HUM_SUELO_01,2026-05-08 09:00:00+00:00,54.0
HUM_SUELO_02,2026-05-08 09:00:00+00:00,45.24
HUM_SUELO_03,2026-05-08 09:00:00+00:00,51.8
HUM_SUELO_04,2026-05-08 09:00:00+00:00,51.44
LUZ,2026-05-08 09:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-08 09:00:00+00:00,4.28
TEMP_AMB_40CM,2026-05-08 09:00:00+00:00,4.27
TEMP_SUELO_01,2026-05-08 09:00:00+00:00,9.76
TEMP_SUELO_02,2026-05-08 09:00:00+00:00,8.0
HUM_AMB_2M,2026-05-08 08:00:00+00:00,99.96
HUM_AMB_40CM,2026-05-08 08:00:00+00:00,95.57
HUM_SUELO_01,2026-05-08 08:00:00+00:00,54.24
HUM_SUELO_02,2026-05-08 08:00:00+00:00,45.68
HUM_SUELO_03,2026-05-08 08:00:00+00:00,51.96
HUM_SUELO_04,2026-05-08 08:00:00+00:00,51.92
LUZ,2026-05-08 08:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-08 08:00:00+00:00,1.39
TEMP_AMB_40CM,2026-05-08 08:00:00+00:00,1.7
TEMP_SUELO_01,2026-05-08 08:00:00+00:00,10.14
TEMP_SUELO_02,2026-05-08 08:00:00+00:00,8.27
HUM_AMB_2M,2026-05-08 07:00:00+00:00,99.36
HUM_AMB_40CM,2026-05-08 07:00:00+00:00,94.6
HUM_SUELO_01,2026-05-08 07:00:00+00:00,54.65
HUM_SUELO_02,2026-05-08 07:00:00+00:00,46.0
HUM_SUELO_03,2026-05-08 07:00:00+00:00,52.65
HUM_SUELO_04,2026-05-08 07:00:00+00:00,52.27
LUZ,2026-05-08 07:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-08 07:00:00+00:00,0.97
TEMP_AMB_40CM,2026-05-08 07:00:00+00:00,1.27
TEMP_SUELO_01,2026-05-08 07:00:00+00:00,10.62
TEMP_SUELO_02,2026-05-08 07:00:00+00:00,8.71
HUM_AMB_2M,2026-05-08 06:00:00+00:00,99.69
HUM_AMB_40CM,2026-05-08 06:00:00+00:00,94.88
HUM_SUELO_01,2026-05-08 06:00:00+00:00,55.0
HUM_SUELO_02,2026-05-08 06:00:00+00:00,46.36
HUM_SUELO_03,2026-05-08 06:00:00+00:00,53.16
HUM_SUELO_04,2026-05-08 06:00:00+00:00,52.84
LUZ,2026-05-08 06:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-08 06:00:00+00:00,1.37
TEMP_AMB_40CM,2026-05-08 06:00:00+00:00,1.69
TEMP_SUELO_01,2026-05-08 06:00:00+00:00,11.11
TEMP_SUELO_02,2026-05-08 06:00:00+00:00,9.19
HUM_AMB_2M,2026-05-08 05:00:00+00:00,99.44
HUM_AMB_40CM,2026-05-08 05:00:00+00:00,94.27
HUM_SUELO_01,2026-05-08 05:00:00+00:00,55.88
HUM_SUELO_02,2026-05-08 05:00:00+00:00,46.96
HUM_SUELO_03,2026-05-08 05:00:00+00:00,53.36
HUM_SUELO_04,2026-05-08 05:00:00+00:00,53.16
LUZ,2026-05-08 05:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-08 05:00:00+00:00,1.83
TEMP_AMB_40CM,2026-05-08 05:00:00+00:00,2.17
TEMP_SUELO_01,2026-05-08 05:00:00+00:00,11.69
TEMP_SUELO_02,2026-05-08 05:00:00+00:00,9.73
HUM_AMB_2M,2026-05-08 04:00:00+00:00,98.91
HUM_AMB_40CM,2026-05-08 04:00:00+00:00,93.35
HUM_SUELO_01,2026-05-08 04:00:00+00:00,56.16
HUM_SUELO_02,2026-05-08 04:00:00+00:00,47.44
HUM_SUELO_03,2026-05-08 04:00:00+00:00,54.0
HUM_SUELO_04,2026-05-08 04:00:00+00:00,53.76
LUZ,2026-05-08 04:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-08 04:00:00+00:00,2.44
TEMP_AMB_40CM,2026-05-08 04:00:00+00:00,2.76
TEMP_SUELO_01,2026-05-08 04:00:00+00:00,12.2
TEMP_SUELO_02,2026-05-08 04:00:00+00:00,10.26
HUM_AMB_2M,2026-05-08 03:00:00+00:00,99.02
HUM_AMB_40CM,2026-05-08 03:00:00+00:00,93.18
HUM_SUELO_01,2026-05-08 03:00:00+00:00,57.0
HUM_SUELO_02,2026-05-08 03:00:00+00:00,48.0
HUM_SUELO_03,2026-05-08 03:00:00+00:00,54.88
HUM_SUELO_04,2026-05-08 03:00:00+00:00,54.32
LUZ,2026-05-08 03:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-08 03:00:00+00:00,3.1
TEMP_AMB_40CM,2026-05-08 03:00:00+00:00,3.44
TEMP_SUELO_01,2026-05-08 03:00:00+00:00,12.81
TEMP_SUELO_02,2026-05-08 03:00:00+00:00,10.9
HUM_AMB_2M,2026-05-08 02:00:00+00:00,99.15
HUM_AMB_40CM,2026-05-08 02:00:00+00:00,93.57
HUM_SUELO_01,2026-05-08 02:00:00+00:00,58.0
HUM_SUELO_02,2026-05-08 02:00:00+00:00,48.8
HUM_SUELO_03,2026-05-08 02:00:00+00:00,55.2
HUM_SUELO_04,2026-05-08 02:00:00+00:00,54.96
LUZ,2026-05-08 02:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-08 02:00:00+00:00,4.16
TEMP_AMB_40CM,2026-05-08 02:00:00+00:00,4.48
TEMP_SUELO_01,2026-05-08 02:00:00+00:00,13.37
TEMP_SUELO_02,2026-05-08 02:00:00+00:00,11.54
HUM_AMB_2M,2026-05-08 01:00:00+00:00,99.65
HUM_AMB_40CM,2026-05-08 01:00:00+00:00,94.69
HUM_SUELO_01,2026-05-08 01:00:00+00:00,58.58
HUM_SUELO_02,2026-05-08 01:00:00+00:00,49.65
HUM_SUELO_03,2026-05-08 01:00:00+00:00,56.31
HUM_SUELO_04,2026-05-08 01:00:00+00:00,55.88
LUZ,2026-05-08 01:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-08 01:00:00+00:00,5.07
TEMP_AMB_40CM,2026-05-08 01:00:00+00:00,5.44
TEMP_SUELO_01,2026-05-08 01:00:00+00:00,13.97
TEMP_SUELO_02,2026-05-08 01:00:00+00:00,12.22
HUM_AMB_2M,2026-05-08 00:00:00+00:00,99.69
HUM_AMB_40CM,2026-05-08 00:00:00+00:00,94.36
HUM_SUELO_01,2026-05-08 00:00:00+00:00,59.16
HUM_SUELO_02,2026-05-08 00:00:00+00:00,50.36
HUM_SUELO_03,2026-05-08 00:00:00+00:00,57.08
HUM_SUELO_04,2026-05-08 00:00:00+00:00,56.6
LUZ,2026-05-08 00:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-08 00:00:00+00:00,6.41
TEMP_AMB_40CM,2026-05-08 00:00:00+00:00,6.82
TEMP_SUELO_01,2026-05-08 00:00:00+00:00,14.58
TEMP_SUELO_02,2026-05-08 00:00:00+00:00,12.89
HUM_AMB_2M,2026-05-07 23:00:00+00:00,98.61
HUM_AMB_40CM,2026-05-07 23:00:00+00:00,92.88
HUM_SUELO_01,2026-05-07 23:00:00+00:00,60.0
HUM_SUELO_02,2026-05-07 23:00:00+00:00,50.88
HUM_SUELO_03,2026-05-07 23:00:00+00:00,57.92
HUM_SUELO_04,2026-05-07 23:00:00+00:00,57.24
LUZ,2026-05-07 23:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-07 23:00:00+00:00,7.78
TEMP_AMB_40CM,2026-05-07 23:00:00+00:00,8.2
TEMP_SUELO_01,2026-05-07 23:00:00+00:00,15.12
TEMP_SUELO_02,2026-05-07 23:00:00+00:00,13.53
HUM_AMB_2M,2026-05-07 22:00:00+00:00,96.61
HUM_AMB_40CM,2026-05-07 22:00:00+00:00,89.06
HUM_SUELO_01,2026-05-07 22:00:00+00:00,60.72
HUM_SUELO_02,2026-05-07 22:00:00+00:00,51.72
HUM_SUELO_03,2026-05-07 22:00:00+00:00,58.36
HUM_SUELO_04,2026-05-07 22:00:00+00:00,58.0
LUZ,2026-05-07 22:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-07 22:00:00+00:00,9.83
TEMP_AMB_40CM,2026-05-07 22:00:00+00:00,10.18
TEMP_SUELO_01,2026-05-07 22:00:00+00:00,15.65
TEMP_SUELO_02,2026-05-07 22:00:00+00:00,14.15
HUM_AMB_2M,2026-05-07 21:00:00+00:00,95.99
HUM_AMB_40CM,2026-05-07 21:00:00+00:00,87.73
HUM_SUELO_01,2026-05-07 21:00:00+00:00,61.59
HUM_SUELO_02,2026-05-07 21:00:00+00:00,52.36
HUM_SUELO_03,2026-05-07 21:00:00+00:00,59.5
HUM_SUELO_04,2026-05-07 21:00:00+00:00,58.77
LUZ,2026-05-07 21:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-07 21:00:00+00:00,10.89
TEMP_AMB_40CM,2026-05-07 21:00:00+00:00,11.21
TEMP_SUELO_01,2026-05-07 21:00:00+00:00,16.14
TEMP_SUELO_02,2026-05-07 21:00:00+00:00,14.67
HUM_AMB_2M,2026-05-07 20:00:00+00:00,95.99
HUM_AMB_40CM,2026-05-07 20:00:00+00:00,87.79
HUM_SUELO_01,2026-05-07 20:00:00+00:00,62.6
HUM_SUELO_02,2026-05-07 20:00:00+00:00,53.24
HUM_SUELO_03,2026-05-07 20:00:00+00:00,60.4
HUM_SUELO_04,2026-05-07 20:00:00+00:00,59.84
LUZ,2026-05-07 20:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-07 20:00:00+00:00,10.93
TEMP_AMB_40CM,2026-05-07 20:00:00+00:00,11.31
TEMP_SUELO_01,2026-05-07 20:00:00+00:00,16.72
TEMP_SUELO_02,2026-05-07 20:00:00+00:00,15.26
HUM_AMB_2M,2026-05-07 19:00:00+00:00,94.68
HUM_AMB_40CM,2026-05-07 19:00:00+00:00,85.42
HUM_SUELO_01,2026-05-07 19:00:00+00:00,66.12
HUM_SUELO_02,2026-05-07 19:00:00+00:00,57.08
HUM_SUELO_03,2026-05-07 19:00:00+00:00,63.77
HUM_SUELO_04,2026-05-07 19:00:00+00:00,63.69
LUZ,2026-05-07 19:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-07 19:00:00+00:00,11.05
TEMP_AMB_40CM,2026-05-07 19:00:00+00:00,11.45
TEMP_SUELO_01,2026-05-07 19:00:00+00:00,17.4
TEMP_SUELO_02,2026-05-07 19:00:00+00:00,16.16
HUM_AMB_2M,2026-05-07 18:00:00+00:00,91.1
HUM_AMB_40CM,2026-05-07 18:00:00+00:00,83.05
HUM_SUELO_01,2026-05-07 18:00:00+00:00,48.16
HUM_SUELO_02,2026-05-07 18:00:00+00:00,41.12
HUM_SUELO_03,2026-05-07 18:00:00+00:00,45.28
HUM_SUELO_04,2026-05-07 18:00:00+00:00,48.4
LUZ,2026-05-07 18:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-07 18:00:00+00:00,14.76
TEMP_AMB_40CM,2026-05-07 18:00:00+00:00,15.21
TEMP_SUELO_01,2026-05-07 18:00:00+00:00,17.96
TEMP_SUELO_02,2026-05-07 18:00:00+00:00,17.18
HUM_AMB_2M,2026-05-07 17:00:00+00:00,78.68
HUM_AMB_40CM,2026-05-07 17:00:00+00:00,66.89
HUM_SUELO_01,2026-05-07 17:00:00+00:00,51.52
HUM_SUELO_02,2026-05-07 17:00:00+00:00,43.08
HUM_SUELO_03,2026-05-07 17:00:00+00:00,48.48
HUM_SUELO_04,2026-05-07 17:00:00+00:00,50.52
LUZ,2026-05-07 17:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-07 17:00:00+00:00,22.29
TEMP_AMB_40CM,2026-05-07 17:00:00+00:00,24.7
TEMP_SUELO_01,2026-05-07 17:00:00+00:00,17.89
TEMP_SUELO_02,2026-05-07 17:00:00+00:00,17.98
HUM_AMB_2M,2026-05-07 16:00:00+00:00,67.07
HUM_AMB_40CM,2026-05-07 16:00:00+00:00,54.38
HUM_SUELO_01,2026-05-07 16:00:00+00:00,53.32
HUM_SUELO_02,2026-05-07 16:00:00+00:00,44.0
HUM_SUELO_03,2026-05-07 16:00:00+00:00,50.52
HUM_SUELO_04,2026-05-07 16:00:00+00:00,51.6
LUZ,2026-05-07 16:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-07 16:00:00+00:00,28.17
TEMP_AMB_40CM,2026-05-07 16:00:00+00:00,32.12
TEMP_SUELO_01,2026-05-07 16:00:00+00:00,17.45
TEMP_SUELO_02,2026-05-07 16:00:00+00:00,17.74
HUM_AMB_2M,2026-05-07 15:00:00+00:00,62.31
HUM_AMB_40CM,2026-05-07 15:00:00+00:00,58.67
HUM_SUELO_01,2026-05-07 15:00:00+00:00,54.76
HUM_SUELO_02,2026-05-07 15:00:00+00:00,44.88
HUM_SUELO_03,2026-05-07 15:00:00+00:00,51.6
HUM_SUELO_04,2026-05-07 15:00:00+00:00,52.0
LUZ,2026-05-07 15:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-07 15:00:00+00:00,31.46
TEMP_AMB_40CM,2026-05-07 15:00:00+00:00,32.21
TEMP_SUELO_01,2026-05-07 15:00:00+00:00,16.68
TEMP_SUELO_02,2026-05-07 15:00:00+00:00,16.92
HUM_AMB_2M,2026-05-07 14:00:00+00:00,60.09
HUM_AMB_40CM,2026-05-07 14:00:00+00:00,57.78
HUM_SUELO_01,2026-05-07 14:00:00+00:00,53.5
HUM_SUELO_02,2026-05-07 14:00:00+00:00,43.73
HUM_SUELO_03,2026-05-07 14:00:00+00:00,50.85
HUM_SUELO_04,2026-05-07 14:00:00+00:00,51.35
LUZ,2026-05-07 14:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-07 14:00:00+00:00,31.92
TEMP_AMB_40CM,2026-05-07 14:00:00+00:00,32.46
TEMP_SUELO_01,2026-05-07 14:00:00+00:00,15.76
TEMP_SUELO_02,2026-05-07 14:00:00+00:00,15.8
HUM_AMB_2M,2026-05-07 13:00:00+00:00,61.59
HUM_AMB_40CM,2026-05-07 13:00:00+00:00,62.24
HUM_SUELO_01,2026-05-07 13:00:00+00:00,51.92
HUM_SUELO_02,2026-05-07 13:00:00+00:00,42.08
HUM_SUELO_03,2026-05-07 13:00:00+00:00,48.84
HUM_SUELO_04,2026-05-07 13:00:00+00:00,49.84
LUZ,2026-05-07 13:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-07 13:00:00+00:00,29.71
TEMP_AMB_40CM,2026-05-07 13:00:00+00:00,29.26
TEMP_SUELO_01,2026-05-07 13:00:00+00:00,14.98
TEMP_SUELO_02,2026-05-07 13:00:00+00:00,14.68
HUM_AMB_2M,2026-05-07 12:00:00+00:00,64.43
HUM_AMB_40CM,2026-05-07 12:00:00+00:00,66.09
HUM_SUELO_01,2026-05-07 12:00:00+00:00,50.4
HUM_SUELO_02,2026-05-07 12:00:00+00:00,40.56
HUM_SUELO_03,2026-05-07 12:00:00+00:00,47.32
HUM_SUELO_04,2026-05-07 12:00:00+00:00,48.08
LUZ,2026-05-07 12:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-07 12:00:00+00:00,26.49
TEMP_AMB_40CM,2026-05-07 12:00:00+00:00,26.27
TEMP_SUELO_01,2026-05-07 12:00:00+00:00,14.54
TEMP_SUELO_02,2026-05-07 12:00:00+00:00,13.82
HUM_AMB_2M,2026-05-07 11:00:00+00:00,69.87
HUM_AMB_40CM,2026-05-07 11:00:00+00:00,79.13
HUM_SUELO_01,2026-05-07 11:00:00+00:00,49.48
HUM_SUELO_02,2026-05-07 11:00:00+00:00,39.64
HUM_SUELO_03,2026-05-07 11:00:00+00:00,46.2
HUM_SUELO_04,2026-05-07 11:00:00+00:00,47.32
LUZ,2026-05-07 11:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-07 11:00:00+00:00,21.81
TEMP_AMB_40CM,2026-05-07 11:00:00+00:00,21.53
TEMP_SUELO_01,2026-05-07 11:00:00+00:00,14.34
TEMP_SUELO_02,2026-05-07 11:00:00+00:00,13.29
HUM_AMB_2M,2026-05-07 10:00:00+00:00,81.72
HUM_AMB_40CM,2026-05-07 10:00:00+00:00,91.58
HUM_SUELO_01,2026-05-07 10:00:00+00:00,51.84
HUM_SUELO_02,2026-05-07 10:00:00+00:00,41.36
HUM_SUELO_03,2026-05-07 10:00:00+00:00,48.2
HUM_SUELO_04,2026-05-07 10:00:00+00:00,48.44
LUZ,2026-05-07 10:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-07 10:00:00+00:00,16.08
TEMP_AMB_40CM,2026-05-07 10:00:00+00:00,15.03
TEMP_SUELO_01,2026-05-07 10:00:00+00:00,14.38
TEMP_SUELO_02,2026-05-07 10:00:00+00:00,13.01
HUM_AMB_2M,2026-05-07 09:00:00+00:00,99.67
HUM_AMB_40CM,2026-05-07 09:00:00+00:00,95.41
HUM_SUELO_01,2026-05-07 09:00:00+00:00,55.72
HUM_SUELO_02,2026-05-07 09:00:00+00:00,44.44
HUM_SUELO_03,2026-05-07 09:00:00+00:00,52.08
HUM_SUELO_04,2026-05-07 09:00:00+00:00,51.76
LUZ,2026-05-07 09:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-07 09:00:00+00:00,10.16
TEMP_AMB_40CM,2026-05-07 09:00:00+00:00,10.17
TEMP_SUELO_01,2026-05-07 09:00:00+00:00,14.65
TEMP_SUELO_02,2026-05-07 09:00:00+00:00,13.12
HUM_AMB_2M,2026-05-07 08:00:00+00:00,100.0
HUM_AMB_40CM,2026-05-07 08:00:00+00:00,95.61
HUM_SUELO_01,2026-05-07 08:00:00+00:00,70.6
HUM_SUELO_02,2026-05-07 08:00:00+00:00,58.0
HUM_SUELO_03,2026-05-07 08:00:00+00:00,67.5
HUM_SUELO_04,2026-05-07 08:00:00+00:00,66.25
LUZ,2026-05-07 08:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-07 08:00:00+00:00,8.33
TEMP_AMB_40CM,2026-05-07 08:00:00+00:00,8.68
TEMP_SUELO_01,2026-05-07 08:00:00+00:00,15.0
TEMP_SUELO_02,2026-05-07 08:00:00+00:00,13.55
HUM_AMB_2M,2026-05-06 19:00:00+00:00,99.25
HUM_AMB_40CM,2026-05-06 19:00:00+00:00,90.66
HUM_SUELO_01,2026-05-06 19:00:00+00:00,61.12
HUM_SUELO_02,2026-05-06 19:00:00+00:00,51.5
HUM_SUELO_03,2026-05-06 19:00:00+00:00,58.5
HUM_SUELO_04,2026-05-06 19:00:00+00:00,58.06
LUZ,2026-05-06 19:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-06 19:00:00+00:00,19.25
TEMP_AMB_40CM,2026-05-06 19:00:00+00:00,19.63
TEMP_SUELO_01,2026-05-06 19:00:00+00:00,19.91
TEMP_SUELO_02,2026-05-06 19:00:00+00:00,19.11
HUM_AMB_2M,2026-05-06 18:00:00+00:00,96.38
HUM_AMB_40CM,2026-05-06 18:00:00+00:00,87.9
HUM_SUELO_01,2026-05-06 18:00:00+00:00,62.48
HUM_SUELO_02,2026-05-06 18:00:00+00:00,52.64
HUM_SUELO_03,2026-05-06 18:00:00+00:00,59.88
HUM_SUELO_04,2026-05-06 18:00:00+00:00,59.68
LUZ,2026-05-06 18:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-06 18:00:00+00:00,22.16
TEMP_AMB_40CM,2026-05-06 18:00:00+00:00,22.56
TEMP_SUELO_01,2026-05-06 18:00:00+00:00,20.0
TEMP_SUELO_02,2026-05-06 18:00:00+00:00,19.51
HUM_AMB_2M,2026-05-06 17:00:00+00:00,91.8
HUM_AMB_40CM,2026-05-06 17:00:00+00:00,82.86
HUM_SUELO_01,2026-05-06 17:00:00+00:00,64.04
HUM_SUELO_02,2026-05-06 17:00:00+00:00,53.64
HUM_SUELO_03,2026-05-06 17:00:00+00:00,61.24
HUM_SUELO_04,2026-05-06 17:00:00+00:00,60.56
LUZ,2026-05-06 17:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-06 17:00:00+00:00,26.25
TEMP_AMB_40CM,2026-05-06 17:00:00+00:00,26.65
TEMP_SUELO_01,2026-05-06 17:00:00+00:00,19.83
TEMP_SUELO_02,2026-05-06 17:00:00+00:00,19.83
HUM_AMB_2M,2026-05-06 16:00:00+00:00,83.37
HUM_AMB_40CM,2026-05-06 16:00:00+00:00,74.68
HUM_SUELO_01,2026-05-06 16:00:00+00:00,65.67
HUM_SUELO_02,2026-05-06 16:00:00+00:00,54.96
HUM_SUELO_03,2026-05-06 16:00:00+00:00,62.58
HUM_SUELO_04,2026-05-06 16:00:00+00:00,61.79
LUZ,2026-05-06 16:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-06 16:00:00+00:00,31.59
TEMP_AMB_40CM,2026-05-06 16:00:00+00:00,32.38
TEMP_SUELO_01,2026-05-06 16:00:00+00:00,19.22
TEMP_SUELO_02,2026-05-06 16:00:00+00:00,19.85
HUM_AMB_2M,2026-05-06 15:00:00+00:00,71.74
HUM_AMB_40CM,2026-05-06 15:00:00+00:00,71.61
HUM_SUELO_01,2026-05-06 15:00:00+00:00,66.68
HUM_SUELO_02,2026-05-06 15:00:00+00:00,55.24
HUM_SUELO_03,2026-05-06 15:00:00+00:00,63.08
HUM_SUELO_04,2026-05-06 15:00:00+00:00,62.0
LUZ,2026-05-06 15:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-06 15:00:00+00:00,36.23
TEMP_AMB_40CM,2026-05-06 15:00:00+00:00,34.93
TEMP_SUELO_01,2026-05-06 15:00:00+00:00,18.16
TEMP_SUELO_02,2026-05-06 15:00:00+00:00,18.81
HUM_AMB_2M,2026-05-06 14:00:00+00:00,70.85
HUM_AMB_40CM,2026-05-06 14:00:00+00:00,65.12
HUM_SUELO_01,2026-05-06 14:00:00+00:00,62.56
HUM_SUELO_02,2026-05-06 14:00:00+00:00,52.68
HUM_SUELO_03,2026-05-06 14:00:00+00:00,59.56
HUM_SUELO_04,2026-05-06 14:00:00+00:00,59.8
LUZ,2026-05-06 14:00:00+00:00,0.0
TEMP_AMB_2M,2026-05-06 14:00:00+00:00,37.17
TEMP_AMB_40CM,2026-05-06 14:00:00+00:00,37.75
TEMP_SUELO_01,2026-05-06 14:00:00+00:00,16.82
TEMP_SUELO_02,2026-05-06 14:00:00+00:00,17.38
HUM_AMB_2M,2026-05-06 13:00:00+00:00,72.57
HUM_AMB_40CM,2026-05-06 13:00:00+00:00,66.23
HUM_SUELO_01,2026-05-06 13:00:00+00:00,60.58
HUM_SUELO_02,2026-05-06 13:00:00+00:00,50.5
HUM_SUELO_03,2026-05-06 13:00:00+00:00,57.46
